Transaction,Item,date_time,period_day,weekday_weekend,producto
7906,Tea,10-03-2017 14:03,afternoon,weekday,Te
7906,Bread,10-03-2017 14:03,afternoon,weekday,Pan
7906,Tiffin,10-03-2017 14:03,afternoon,weekday,Tiffin
7906,Chicken Stew,10-03-2017 14:03,afternoon,weekday,Estofado de pollo
7907,Tea,10-03-2017 14:10,afternoon,weekday,Te
7907,Bread,10-03-2017 14:10,afternoon,weekday,Pan
7907,Cake,10-03-2017 14:10,afternoon,weekday,Pastel
7908,Truffles,10-03-2017 14:23,afternoon,weekday,Trufas
7908,Mineral water,10-03-2017 14:23,afternoon,weekday,Agua mineral
7908,Bread,10-03-2017 14:23,afternoon,weekday,Pan
7908,Scone,10-03-2017 14:23,afternoon,weekday,Scone
7908,Spanish Brunch,10-03-2017 14:23,afternoon,weekday,Brunch espanol
7909,Coffee,10-03-2017 14:58,afternoon,weekday,Cafe
7910,Truffles,10-03-2017 16:40,afternoon,weekday,Trufas
7910,Cake,10-03-2017 16:40,afternoon,weekday,Pastel
7911,Coffee,10-03-2017 16:41,afternoon,weekday,Cafe
7912,Coffee,10-03-2017 16:52,afternoon,weekday,Cafe
7912,Bread,10-03-2017 16:52,afternoon,weekday,Pan
7913,Cookies,10-03-2017 16:54,afternoon,weekday,Galletas
7913,Tiffin,10-03-2017 16:54,afternoon,weekday,Tiffin
7914,Tea,10-03-2017 16:57,afternoon,weekday,Te
7915,Medialuna,11-03-2017 08:37,morning,weekend,Medialuna
7915,Medialuna,11-03-2017 08:37,morning,weekend,Medialuna
7915,Coffee,11-03-2017 08:37,morning,weekend,Cafe
7916,Coffee,11-03-2017 08:59,morning,weekend,Cafe
7916,Toast,11-03-2017 08:59,morning,weekend,Tostada
7917,Baguette,11-03-2017 08:59,morning,weekend,Baguette
7917,Farm House,11-03-2017 08:59,morning,weekend,Pan de campo
7918,Medialuna,11-03-2017 09:01,morning,weekend,Medialuna
7919,Cake,11-03-2017 09:02,morning,weekend,Pastel
7919,Bread,11-03-2017 09:02,morning,weekend,Pan
7920,Bread,11-03-2017 09:03,morning,weekend,Pan
7921,Coffee,11-03-2017 09:07,morning,weekend,Cafe
7921,Tea,11-03-2017 09:07,morning,weekend,Te
7922,The Nomad,11-03-2017 09:08,morning,weekend,Sandwich The Nomad
7922,Coffee,11-03-2017 09:08,morning,weekend,Cafe
7922,Medialuna,11-03-2017 09:08,morning,weekend,Medialuna
7923,Duck egg,11-03-2017 09:10,morning,weekend,Huevo de pato
7923,Tea,11-03-2017 09:10,morning,weekend,Te
7924,Coffee,11-03-2017 09:18,morning,weekend,Cafe
7924,Coffee,11-03-2017 09:18,morning,weekend,Cafe
7924,Scone,11-03-2017 09:18,morning,weekend,Scone
7924,Bread,11-03-2017 09:18,morning,weekend,Pan
7925,Scandinavian,11-03-2017 09:25,morning,weekend,Pan escandinavo
7925,Tea,11-03-2017 09:25,morning,weekend,Te
7925,Coffee,11-03-2017 09:25,morning,weekend,Cafe
7926,Scandinavian,11-03-2017 09:44,morning,weekend,Pan escandinavo
7926,Bread,11-03-2017 09:44,morning,weekend,Pan
7927,Chocolates,11-03-2017 09:45,morning,weekend,Chocolates
7927,Coffee,11-03-2017 09:45,morning,weekend,Cafe
7927,Coke,11-03-2017 09:45,morning,weekend,Coca-Cola
7928,Coffee,11-03-2017 09:56,morning,weekend,Cafe
7928,Coffee,11-03-2017 09:56,morning,weekend,Cafe
7928,Bread,11-03-2017 09:56,morning,weekend,Pan
7929,Tea,11-03-2017 09:57,morning,weekend,Te
7929,Tea,11-03-2017 09:57,morning,weekend,Te
7929,Juice,11-03-2017 09:57,morning,weekend,Jugo
7930,Scone,11-03-2017 10:14,morning,weekend,Scone
7930,Pastry,11-03-2017 10:14,morning,weekend,Pastelito
7930,Coffee,11-03-2017 10:14,morning,weekend,Cafe
7931,Coffee,11-03-2017 10:15,morning,weekend,Cafe
7931,Coffee,11-03-2017 10:15,morning,weekend,Cafe
7932,Baguette,11-03-2017 10:33,morning,weekend,Baguette
7933,Tea,11-03-2017 10:38,morning,weekend,Te
7933,Tea,11-03-2017 10:38,morning,weekend,Te
7933,Spanish Brunch,11-03-2017 10:38,morning,weekend,Brunch espanol
7933,Fudge,11-03-2017 10:38,morning,weekend,Fudge (dulce de azucar)
7933,Jam,11-03-2017 10:38,morning,weekend,Mermelada
7934,Coffee,11-03-2017 10:45,morning,weekend,Cafe
7934,Spanish Brunch,11-03-2017 10:45,morning,weekend,Brunch espanol
7934,Truffles,11-03-2017 10:45,morning,weekend,Trufas
7935,Scone,11-03-2017 11:01,morning,weekend,Scone
7935,Cake,11-03-2017 11:01,morning,weekend,Pastel
7935,Scandinavian,11-03-2017 11:01,morning,weekend,Pan escandinavo
7936,Coffee,11-03-2017 11:03,morning,weekend,Cafe
7937,Sandwich,11-03-2017 11:04,morning,weekend,Sandwich
7937,Coffee,11-03-2017 11:04,morning,weekend,Cafe
7938,Bread,11-03-2017 11:05,morning,weekend,Pan
7938,Farm House,11-03-2017 11:05,morning,weekend,Pan de campo
7939,Bread,11-03-2017 11:06,morning,weekend,Pan
7939,Toast,11-03-2017 11:06,morning,weekend,Tostada
7939,Cookies,11-03-2017 11:06,morning,weekend,Galletas
7940,Bread,11-03-2017 11:09,morning,weekend,Pan
7941,Farm House,11-03-2017 11:14,morning,weekend,Pan de campo
7941,Coffee,11-03-2017 11:14,morning,weekend,Cafe
7941,Cookies,11-03-2017 11:14,morning,weekend,Galletas
7942,Spanish Brunch,11-03-2017 11:30,morning,weekend,Brunch espanol
7942,Bread,11-03-2017 11:30,morning,weekend,Pan
7942,Cake,11-03-2017 11:30,morning,weekend,Pastel
7942,Medialuna,11-03-2017 11:30,morning,weekend,Medialuna
7942,Coffee,11-03-2017 11:30,morning,weekend,Cafe
7942,Brownie,11-03-2017 11:30,morning,weekend,Brownie
7943,Pastry,11-03-2017 11:32,morning,weekend,Pastelito
7943,Coffee,11-03-2017 11:32,morning,weekend,Cafe
7943,Soup,11-03-2017 11:32,morning,weekend,Sopa
7943,Sandwich,11-03-2017 11:32,morning,weekend,Sandwich
7944,Muffin,11-03-2017 11:42,morning,weekend,Muffin
7945,Tea,11-03-2017 11:43,morning,weekend,Te
7946,Tiffin,11-03-2017 11:45,morning,weekend,Tiffin
7947,Bread,11-03-2017 11:47,morning,weekend,Pan
7947,Coffee,11-03-2017 11:47,morning,weekend,Cafe
7948,Bread,11-03-2017 11:51,morning,weekend,Pan
7949,Hot chocolate,11-03-2017 11:53,morning,weekend,Chocolate caliente
7949,Bread,11-03-2017 11:53,morning,weekend,Pan
7949,Cookies,11-03-2017 11:53,morning,weekend,Galletas
7950,Bread,11-03-2017 12:14,afternoon,weekend,Pan
7950,Juice,11-03-2017 12:14,afternoon,weekend,Jugo
7950,Cake,11-03-2017 12:14,afternoon,weekend,Pastel
7950,Jammie Dodgers,11-03-2017 12:14,afternoon,weekend,Galletas Jammie Dodgers
7951,Scone,11-03-2017 12:14,afternoon,weekend,Scone
7951,Bread,11-03-2017 12:14,afternoon,weekend,Pan
7952,Tea,11-03-2017 12:25,afternoon,weekend,Te
7952,Bread,11-03-2017 12:25,afternoon,weekend,Pan
7952,Hot chocolate,11-03-2017 12:25,afternoon,weekend,Chocolate caliente
7952,Tiffin,11-03-2017 12:25,afternoon,weekend,Tiffin
7953,Coffee,11-03-2017 12:28,afternoon,weekend,Cafe
7953,Bread,11-03-2017 12:28,afternoon,weekend,Pan
7954,Coffee,11-03-2017 12:34,afternoon,weekend,Cafe
7955,Cake,11-03-2017 12:37,afternoon,weekend,Pastel
7955,Granola,11-03-2017 12:37,afternoon,weekend,Granola
7955,Coffee,11-03-2017 12:37,afternoon,weekend,Cafe
7955,Sandwich,11-03-2017 12:37,afternoon,weekend,Sandwich
7955,Coffee,11-03-2017 12:37,afternoon,weekend,Cafe
7956,Scone,11-03-2017 12:38,afternoon,weekend,Scone
7957,Pastry,11-03-2017 12:43,afternoon,weekend,Pastelito
7957,Sandwich,11-03-2017 12:43,afternoon,weekend,Sandwich
7958,Sandwich,11-03-2017 12:49,afternoon,weekend,Sandwich
7958,Sandwich,11-03-2017 12:49,afternoon,weekend,Sandwich
7958,Coffee,11-03-2017 12:49,afternoon,weekend,Cafe
7958,Coffee,11-03-2017 12:49,afternoon,weekend,Cafe
7959,Bread,11-03-2017 12:51,afternoon,weekend,Pan
7959,Pastry,11-03-2017 12:51,afternoon,weekend,Pastelito
7959,Cake,11-03-2017 12:51,afternoon,weekend,Pastel
7960,Pastry,11-03-2017 12:55,afternoon,weekend,Pastelito
7961,Brownie,11-03-2017 13:04,afternoon,weekend,Brownie
7961,Drinking chocolate spoons ,11-03-2017 13:04,afternoon,weekend,Drinking chocolate spoons 
7961,Bread,11-03-2017 13:04,afternoon,weekend,Pan
7961,Coffee,11-03-2017 13:04,afternoon,weekend,Cafe
7961,Sandwich,11-03-2017 13:04,afternoon,weekend,Sandwich
7961,Sandwich,11-03-2017 13:04,afternoon,weekend,Sandwich
7962,Coffee,11-03-2017 13:13,afternoon,weekend,Cafe
7962,Coffee,11-03-2017 13:13,afternoon,weekend,Cafe
7962,Sandwich,11-03-2017 13:13,afternoon,weekend,Sandwich
7962,Sandwich,11-03-2017 13:13,afternoon,weekend,Sandwich
7963,Jammie Dodgers,11-03-2017 13:18,afternoon,weekend,Galletas Jammie Dodgers
7963,Bread,11-03-2017 13:18,afternoon,weekend,Pan
7964,Tea,11-03-2017 13:26,afternoon,weekend,Te
7964,Cake,11-03-2017 13:26,afternoon,weekend,Pastel
7965,Coffee,11-03-2017 13:33,afternoon,weekend,Cafe
7965,Coffee,11-03-2017 13:33,afternoon,weekend,Cafe
7966,Tea,11-03-2017 13:38,afternoon,weekend,Te
7966,Juice,11-03-2017 13:38,afternoon,weekend,Jugo
7966,Muffin,11-03-2017 13:38,afternoon,weekend,Muffin
7966,Salad,11-03-2017 13:38,afternoon,weekend,Ensalada
7967,Tea,11-03-2017 13:39,afternoon,weekend,Te
7967,Spanish Brunch,11-03-2017 13:39,afternoon,weekend,Brunch espanol
7968,Spanish Brunch,11-03-2017 14:13,afternoon,weekend,Brunch espanol
7968,Sandwich,11-03-2017 14:13,afternoon,weekend,Sandwich
7968,Toast,11-03-2017 14:13,afternoon,weekend,Tostada
7968,Cake,11-03-2017 14:13,afternoon,weekend,Pastel
7968,Medialuna,11-03-2017 14:13,afternoon,weekend,Medialuna
7968,Chicken Stew,11-03-2017 14:13,afternoon,weekend,Estofado de pollo
7969,Bread,11-03-2017 14:16,afternoon,weekend,Pan
7970,Soup,11-03-2017 14:26,afternoon,weekend,Sopa
7970,Bread,11-03-2017 14:26,afternoon,weekend,Pan
7971,Bread,11-03-2017 14:28,afternoon,weekend,Pan
7971,Coffee,11-03-2017 14:28,afternoon,weekend,Cafe
7971,Juice,11-03-2017 14:28,afternoon,weekend,Jugo
7971,Scone,11-03-2017 14:28,afternoon,weekend,Scone
7972,Coffee,11-03-2017 14:30,afternoon,weekend,Cafe
7972,Toast,11-03-2017 14:30,afternoon,weekend,Tostada
7972,Scone,11-03-2017 14:30,afternoon,weekend,Scone
7973,Bread,11-03-2017 14:34,afternoon,weekend,Pan
7974,Bread,11-03-2017 14:38,afternoon,weekend,Pan
7974,Bread,11-03-2017 14:38,afternoon,weekend,Pan
7974,Cake,11-03-2017 14:38,afternoon,weekend,Pastel
7975,Brownie,11-03-2017 14:39,afternoon,weekend,Brownie
7975,Coke,11-03-2017 14:39,afternoon,weekend,Coca-Cola
7976,Coffee,11-03-2017 14:48,afternoon,weekend,Cafe
7976,Sandwich,11-03-2017 14:48,afternoon,weekend,Sandwich
7977,Bread,11-03-2017 15:02,afternoon,weekend,Pan
7977,Jammie Dodgers,11-03-2017 15:02,afternoon,weekend,Galletas Jammie Dodgers
7977,Cake,11-03-2017 15:02,afternoon,weekend,Pastel
7978,Coffee,11-03-2017 15:09,afternoon,weekend,Cafe
7978,Bread,11-03-2017 15:09,afternoon,weekend,Pan
7978,Scone,11-03-2017 15:09,afternoon,weekend,Scone
7979,Coffee,11-03-2017 15:11,afternoon,weekend,Cafe
7979,Coffee,11-03-2017 15:11,afternoon,weekend,Cafe
7979,Scone,11-03-2017 15:11,afternoon,weekend,Scone
7979,Cake,11-03-2017 15:11,afternoon,weekend,Pastel
7980,Sandwich,11-03-2017 15:12,afternoon,weekend,Sandwich
7980,Coffee,11-03-2017 15:12,afternoon,weekend,Cafe
7980,Coffee,11-03-2017 15:12,afternoon,weekend,Cafe
7981,Argentina Night,11-03-2017 15:38,afternoon,weekend,Noche argentina
7981,Vegan Feast,11-03-2017 15:38,afternoon,weekend,Banquete vegano
7982,Coffee,11-03-2017 15:43,afternoon,weekend,Cafe
7982,Cake,11-03-2017 15:43,afternoon,weekend,Pastel
7983,Cake,11-03-2017 15:47,afternoon,weekend,Pastel
7983,Tea,11-03-2017 15:47,afternoon,weekend,Te
7984,Tea,11-03-2017 15:49,afternoon,weekend,Te
7984,Cake,11-03-2017 15:49,afternoon,weekend,Pastel
7984,Scone,11-03-2017 15:49,afternoon,weekend,Scone
7985,Bread,11-03-2017 16:16,afternoon,weekend,Pan
7986,Bread,11-03-2017 16:18,afternoon,weekend,Pan
7987,Coffee,11-03-2017 16:21,afternoon,weekend,Cafe
7988,Coffee,11-03-2017 16:27,afternoon,weekend,Cafe
7988,Cake,11-03-2017 16:27,afternoon,weekend,Pastel
7989,Coffee,11-03-2017 16:49,afternoon,weekend,Cafe
7990,Coffee,11-03-2017 17:00,evening,weekend,Cafe
7991,Bread,11-03-2017 17:11,evening,weekend,Pan
7991,Juice,11-03-2017 17:11,evening,weekend,Jugo
7991,Muffin,11-03-2017 17:11,evening,weekend,Muffin
7991,Cookies,11-03-2017 17:11,evening,weekend,Galletas
7992,The Nomad,11-03-2017 17:13,evening,weekend,Sandwich The Nomad
7992,Duck egg,11-03-2017 17:13,evening,weekend,Huevo de pato
7992,Coffee,11-03-2017 17:13,evening,weekend,Cafe
7992,Coffee,11-03-2017 17:13,evening,weekend,Cafe
7992,Tea,11-03-2017 17:13,evening,weekend,Te
7993,Coffee,11-03-2017 17:15,evening,weekend,Cafe
7993,Muffin,11-03-2017 17:15,evening,weekend,Muffin
7994,Hot chocolate,11-03-2017 17:16,evening,weekend,Chocolate caliente
7994,Coffee,11-03-2017 17:16,evening,weekend,Cafe
7994,Scone,11-03-2017 17:16,evening,weekend,Scone
7994,Cake,11-03-2017 17:16,evening,weekend,Pastel
7995,Coffee,12-03-2017 09:32,morning,weekend,Cafe
7995,Pastry,12-03-2017 09:32,morning,weekend,Pastelito
7996,Coffee,12-03-2017 09:59,morning,weekend,Cafe
7996,Pastry,12-03-2017 09:59,morning,weekend,Pastelito
7997,Scone,12-03-2017 10:12,morning,weekend,Scone
7997,Bread,12-03-2017 10:12,morning,weekend,Pan
7998,Bread,12-03-2017 10:17,morning,weekend,Pan
7999,Coffee,12-03-2017 10:21,morning,weekend,Cafe
7999,Sandwich,12-03-2017 10:21,morning,weekend,Sandwich
7999,Brownie,12-03-2017 10:21,morning,weekend,Brownie
8000,Coffee,12-03-2017 10:22,morning,weekend,Cafe
8000,Cake,12-03-2017 10:22,morning,weekend,Pastel
8001,Scone,12-03-2017 10:27,morning,weekend,Scone
8001,Coffee,12-03-2017 10:27,morning,weekend,Cafe
8001,Coffee,12-03-2017 10:27,morning,weekend,Cafe
8001,Spanish Brunch,12-03-2017 10:27,morning,weekend,Brunch espanol
8002,Coffee,12-03-2017 10:28,morning,weekend,Cafe
8002,Coffee,12-03-2017 10:28,morning,weekend,Cafe
8003,Bread,12-03-2017 11:02,morning,weekend,Pan
8003,Coffee,12-03-2017 11:02,morning,weekend,Cafe
8004,Coffee,12-03-2017 11:13,morning,weekend,Cafe
8004,Spanish Brunch,12-03-2017 11:13,morning,weekend,Brunch espanol
8005,Spanish Brunch,12-03-2017 11:13,morning,weekend,Brunch espanol
8005,Coffee,12-03-2017 11:13,morning,weekend,Cafe
8006,Bread,12-03-2017 11:27,morning,weekend,Pan
8007,Cake,12-03-2017 11:36,morning,weekend,Pastel
8007,Muffin,12-03-2017 11:36,morning,weekend,Muffin
8007,Vegan Feast,12-03-2017 11:36,morning,weekend,Banquete vegano
8008,Bread,12-03-2017 11:45,morning,weekend,Pan
8008,Bread,12-03-2017 11:45,morning,weekend,Pan
8008,Brownie,12-03-2017 11:45,morning,weekend,Brownie
8009,Coffee,12-03-2017 11:58,morning,weekend,Cafe
8010,Bread,12-03-2017 12:03,afternoon,weekend,Pan
8010,Coffee,12-03-2017 12:03,afternoon,weekend,Cafe
8011,Coffee,12-03-2017 12:07,afternoon,weekend,Cafe
8011,Coffee,12-03-2017 12:07,afternoon,weekend,Cafe
8011,Bread,12-03-2017 12:07,afternoon,weekend,Pan
8011,Hot chocolate,12-03-2017 12:07,afternoon,weekend,Chocolate caliente
8011,Cake,12-03-2017 12:07,afternoon,weekend,Pastel
8011,Cake,12-03-2017 12:07,afternoon,weekend,Pastel
8011,Vegan mincepie,12-03-2017 12:07,afternoon,weekend,Minipastel vegano
8011,Bread,12-03-2017 12:07,afternoon,weekend,Pan
8012,Tea,12-03-2017 12:08,afternoon,weekend,Te
8012,Muffin,12-03-2017 12:08,afternoon,weekend,Muffin
8012,Jammie Dodgers,12-03-2017 12:08,afternoon,weekend,Galletas Jammie Dodgers
8013,Bread,12-03-2017 12:09,afternoon,weekend,Pan
8014,Tea,12-03-2017 12:12,afternoon,weekend,Te
8015,Pastry,12-03-2017 12:21,afternoon,weekend,Pastelito
8015,Scone,12-03-2017 12:21,afternoon,weekend,Scone
8015,Coffee,12-03-2017 12:21,afternoon,weekend,Cafe
8015,Tea,12-03-2017 12:21,afternoon,weekend,Te
8016,Coffee,12-03-2017 12:32,afternoon,weekend,Cafe
8016,Pastry,12-03-2017 12:32,afternoon,weekend,Pastelito
8017,Baguette,12-03-2017 12:33,afternoon,weekend,Baguette
8018,Cookies,12-03-2017 12:34,afternoon,weekend,Galletas
8018,Coffee,12-03-2017 12:34,afternoon,weekend,Cafe
8019,Coffee,12-03-2017 12:35,afternoon,weekend,Cafe
8020,Coffee,12-03-2017 12:48,afternoon,weekend,Cafe
8021,Bread,12-03-2017 12:49,afternoon,weekend,Pan
8022,Coffee,12-03-2017 13:03,afternoon,weekend,Cafe
8022,Truffles,12-03-2017 13:03,afternoon,weekend,Trufas
8022,Juice,12-03-2017 13:03,afternoon,weekend,Jugo
8023,Coffee,12-03-2017 13:12,afternoon,weekend,Cafe
8024,Coffee,12-03-2017 13:16,afternoon,weekend,Cafe
8025,Smoothies,12-03-2017 13:18,afternoon,weekend,Smoothies
8025,Spanish Brunch,12-03-2017 13:18,afternoon,weekend,Brunch espanol
8026,Coffee,12-03-2017 13:25,afternoon,weekend,Cafe
8026,Juice,12-03-2017 13:25,afternoon,weekend,Jugo
8026,Toast,12-03-2017 13:25,afternoon,weekend,Tostada
8026,Muffin,12-03-2017 13:25,afternoon,weekend,Muffin
8027,Bread,12-03-2017 13:44,afternoon,weekend,Pan
8028,The Nomad,12-03-2017 13:49,afternoon,weekend,Sandwich The Nomad
8028,Coffee,12-03-2017 13:49,afternoon,weekend,Cafe
8029,Hot chocolate,12-03-2017 13:51,afternoon,weekend,Chocolate caliente
8030,Bread,12-03-2017 13:54,afternoon,weekend,Pan
8030,Spanish Brunch,12-03-2017 13:54,afternoon,weekend,Brunch espanol
8031,Tea,12-03-2017 13:55,afternoon,weekend,Te
8031,Spanish Brunch,12-03-2017 13:55,afternoon,weekend,Brunch espanol
8032,Coffee,12-03-2017 13:56,afternoon,weekend,Cafe
8032,Smoothies,12-03-2017 13:56,afternoon,weekend,Smoothies
8032,Cookies,12-03-2017 13:56,afternoon,weekend,Galletas
8032,Medialuna,12-03-2017 13:56,afternoon,weekend,Medialuna
8032,Scone,12-03-2017 13:56,afternoon,weekend,Scone
8033,Half slice Monster ,12-03-2017 13:58,afternoon,weekend,Half slice Monster 
8033,Tiffin,12-03-2017 13:58,afternoon,weekend,Tiffin
8033,Coffee,12-03-2017 13:58,afternoon,weekend,Cafe
8033,Juice,12-03-2017 13:58,afternoon,weekend,Jugo
8034,Baguette,12-03-2017 13:59,afternoon,weekend,Baguette
8035,Coffee,12-03-2017 14:08,afternoon,weekend,Cafe
8035,Coke,12-03-2017 14:08,afternoon,weekend,Coca-Cola
8035,Tea,12-03-2017 14:08,afternoon,weekend,Te
8035,Sandwich,12-03-2017 14:08,afternoon,weekend,Sandwich
8035,Spanish Brunch,12-03-2017 14:08,afternoon,weekend,Brunch espanol
8036,Bread,12-03-2017 14:14,afternoon,weekend,Pan
8037,Hot chocolate,12-03-2017 14:17,afternoon,weekend,Chocolate caliente
8037,Coffee,12-03-2017 14:17,afternoon,weekend,Cafe
8037,Cookies,12-03-2017 14:17,afternoon,weekend,Galletas
8038,Soup,12-03-2017 14:18,afternoon,weekend,Sopa
8038,Coffee,12-03-2017 14:18,afternoon,weekend,Cafe
8038,Cake,12-03-2017 14:18,afternoon,weekend,Pastel
8039,Bread,12-03-2017 14:28,afternoon,weekend,Pan
8040,Coffee,12-03-2017 14:30,afternoon,weekend,Cafe
8041,Bread,12-03-2017 14:32,afternoon,weekend,Pan
8041,Mineral water,12-03-2017 14:32,afternoon,weekend,Agua mineral
8041,Drinking chocolate spoons ,12-03-2017 14:32,afternoon,weekend,Drinking chocolate spoons 
8041,Coffee,12-03-2017 14:32,afternoon,weekend,Cafe
8042,Hot chocolate,12-03-2017 14:33,afternoon,weekend,Chocolate caliente
8043,Tea,12-03-2017 14:43,afternoon,weekend,Te
8043,Tea,12-03-2017 14:43,afternoon,weekend,Te
8043,Cake,12-03-2017 14:43,afternoon,weekend,Pastel
8044,Tea,12-03-2017 14:46,afternoon,weekend,Te
8044,Coffee,12-03-2017 14:46,afternoon,weekend,Cafe
8044,Cake,12-03-2017 14:46,afternoon,weekend,Pastel
8044,Jammie Dodgers,12-03-2017 14:46,afternoon,weekend,Galletas Jammie Dodgers
8045,Medialuna,12-03-2017 15:00,afternoon,weekend,Medialuna
8046,Scone,12-03-2017 15:01,afternoon,weekend,Scone
8047,Hot chocolate,12-03-2017 15:10,afternoon,weekend,Chocolate caliente
8047,Cake,12-03-2017 15:10,afternoon,weekend,Pastel
8048,Medialuna,12-03-2017 15:14,afternoon,weekend,Medialuna
8048,Muffin,12-03-2017 15:14,afternoon,weekend,Muffin
8048,Spanish Brunch,12-03-2017 15:14,afternoon,weekend,Brunch espanol
8048,Chicken Stew,12-03-2017 15:14,afternoon,weekend,Estofado de pollo
8048,Coffee,12-03-2017 15:14,afternoon,weekend,Cafe
8049,Farm House,12-03-2017 15:15,afternoon,weekend,Pan de campo
8050,Coffee,12-03-2017 15:16,afternoon,weekend,Cafe
8050,Cake,12-03-2017 15:16,afternoon,weekend,Pastel
8051,Cake,12-03-2017 15:22,afternoon,weekend,Pastel
8051,Cookies,12-03-2017 15:22,afternoon,weekend,Galletas
8051,Tea,12-03-2017 15:22,afternoon,weekend,Te
8051,Coffee,12-03-2017 15:22,afternoon,weekend,Cafe
8051,Sandwich,12-03-2017 15:22,afternoon,weekend,Sandwich
8051,Soup,12-03-2017 15:22,afternoon,weekend,Sopa
8052,Coffee,12-03-2017 15:25,afternoon,weekend,Cafe
8052,Cookies,12-03-2017 15:25,afternoon,weekend,Galletas
8053,Bread,12-03-2017 15:38,afternoon,weekend,Pan
8053,Cake,12-03-2017 15:38,afternoon,weekend,Pastel
8054,Coffee,12-03-2017 15:45,afternoon,weekend,Cafe
8054,Coffee,12-03-2017 15:45,afternoon,weekend,Cafe
8054,Spanish Brunch,12-03-2017 15:45,afternoon,weekend,Brunch espanol
8054,Sandwich,12-03-2017 15:45,afternoon,weekend,Sandwich
8055,Coffee,12-03-2017 15:45,afternoon,weekend,Cafe
8055,Cookies,12-03-2017 15:45,afternoon,weekend,Galletas
8056,Bread,12-03-2017 16:28,afternoon,weekend,Pan
8056,Hot chocolate,12-03-2017 16:28,afternoon,weekend,Chocolate caliente
8056,Sandwich,12-03-2017 16:28,afternoon,weekend,Sandwich
8056,Chocolates,12-03-2017 16:28,afternoon,weekend,Chocolates
8057,Pastry,13-03-2017 08:21,morning,weekday,Pastelito
8057,Coffee,13-03-2017 08:21,morning,weekday,Cafe
8058,Coffee,13-03-2017 08:36,morning,weekday,Cafe
8058,Jammie Dodgers,13-03-2017 08:36,morning,weekday,Galletas Jammie Dodgers
8059,Coffee,13-03-2017 09:13,morning,weekday,Cafe
8060,Cake,13-03-2017 09:16,morning,weekday,Pastel
8061,Pastry,13-03-2017 09:31,morning,weekday,Pastelito
8061,Bread,13-03-2017 09:31,morning,weekday,Pan
8061,Jam,13-03-2017 09:31,morning,weekday,Mermelada
8062,Bread,13-03-2017 10:07,morning,weekday,Pan
8063,Tea,13-03-2017 10:15,morning,weekday,Te
8064,Tea,13-03-2017 10:21,morning,weekday,Te
8064,Coffee,13-03-2017 10:21,morning,weekday,Cafe
8064,Spanish Brunch,13-03-2017 10:21,morning,weekday,Brunch espanol
8065,Afternoon with the baker,13-03-2017 10:31,morning,weekday,Tarde con el panadero
8066,Bread,13-03-2017 10:35,morning,weekday,Pan
8067,Coffee,13-03-2017 10:56,morning,weekday,Cafe
8067,Cookies,13-03-2017 10:56,morning,weekday,Galletas
8068,Coffee,13-03-2017 10:58,morning,weekday,Cafe
8068,Tea,13-03-2017 10:58,morning,weekday,Te
8068,Cookies,13-03-2017 10:58,morning,weekday,Galletas
8068,Cake,13-03-2017 10:58,morning,weekday,Pastel
8069,Coffee,13-03-2017 11:01,morning,weekday,Cafe
8069,Coffee,13-03-2017 11:01,morning,weekday,Cafe
8070,Coffee,13-03-2017 11:10,morning,weekday,Cafe
8070,Coffee,13-03-2017 11:10,morning,weekday,Cafe
8071,Coffee,13-03-2017 11:26,morning,weekday,Cafe
8071,Coffee,13-03-2017 11:26,morning,weekday,Cafe
8071,Muffin,13-03-2017 11:26,morning,weekday,Muffin
8072,Bread,13-03-2017 11:30,morning,weekday,Pan
8073,Tea,13-03-2017 11:34,morning,weekday,Te
8074,Coffee,13-03-2017 11:39,morning,weekday,Cafe
8074,Pastry,13-03-2017 11:39,morning,weekday,Pastelito
8074,Pastry,13-03-2017 11:39,morning,weekday,Pastelito
8075,Sandwich,13-03-2017 11:45,morning,weekday,Sandwich
8075,Sandwich,13-03-2017 11:45,morning,weekday,Sandwich
8075,Tea,13-03-2017 11:45,morning,weekday,Te
8075,Coffee,13-03-2017 11:45,morning,weekday,Cafe
8077,Bread,13-03-2017 11:57,morning,weekday,Pan
8078,Tea,13-03-2017 12:03,afternoon,weekday,Te
8078,Cake,13-03-2017 12:03,afternoon,weekday,Pastel
8079,Coffee,13-03-2017 12:03,afternoon,weekday,Cafe
8080,Baguette,13-03-2017 12:05,afternoon,weekday,Baguette
8081,Baguette,13-03-2017 12:12,afternoon,weekday,Baguette
8081,Scone,13-03-2017 12:12,afternoon,weekday,Scone
8082,Coffee,13-03-2017 12:14,afternoon,weekday,Cafe
8083,Coffee,13-03-2017 12:24,afternoon,weekday,Cafe
8083,Coffee,13-03-2017 12:24,afternoon,weekday,Cafe
8083,Pastry,13-03-2017 12:24,afternoon,weekday,Pastelito
8083,Pastry,13-03-2017 12:24,afternoon,weekday,Pastelito
8084,Coffee,13-03-2017 12:31,afternoon,weekday,Cafe
8084,Pastry,13-03-2017 12:31,afternoon,weekday,Pastelito
8085,Pastry,13-03-2017 12:49,afternoon,weekday,Pastelito
8086,Bread,13-03-2017 12:51,afternoon,weekday,Pan
8087,Pastry,13-03-2017 13:03,afternoon,weekday,Pastelito
8087,Pastry,13-03-2017 13:03,afternoon,weekday,Pastelito
8087,Coffee,13-03-2017 13:03,afternoon,weekday,Cafe
